19911397,커피빈코리아선릉로93길점,코리아선릉로93길점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1.16801E+18,1,대지,696,42,서울특별시 강남구 역삼동 696-42,1.16804E+11,서울특별시 강남구 선릉로93길,6,,1.16801E+24,,서울특별시 강남구 선릉로93길 6,135080,6149,,1,,127.0478832,37.50567504
19911801,프로포즈,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11545,금천구,1154563000,독산3동,1154510200,독산동,1.15451E+18,1,대지,162,1,서울특별시 금천구 독산동 162-1,1.15453E+11,서울특별시 금천구 가산로,34,6,1.15451E+24,,서울특별시 금천구 가산로 34-6,153010,8545,,1,,126.8992204,37.47171123
19912201,싱싱커피&토스트,,Q,음식,Q07,패스트푸드,Q07A10,토스트전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",26,부산광역시,26530,사상구,2653062000,괘법동,2653010400,괘법동,2.65301E+18,1,대지,578,,부산광역시 사상구 괘법동 578,2.65303E+11,부산광역시 사상구 괘감로,37,,2.65301E+24,산업용품유통상가,부산광역시 사상구 괘감로 37,617726,46977,,1,26,128.9804553,35.15977418
19905471,와라와라호프,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1.16801E+18,1,대지,604,,서울특별시 강남구 대치동 604,1.16802E+11,서울특별시 강남구 남부순환로,2933,,1.16801E+24,대치상가,서울특별시 강남구 남부순환로 2933,135280,6280,,1,,127.0610261,37.49392233
19932756,가락사우나내스낵,,F,생활서비스,F09,대중목욕탕/휴게,F09A02,사우나/증기탕/온천,S96121,욕탕업,11,서울특별시,11710,송파구,1171060000,석촌동,1171010500,석촌동,1.17101E+18,1,대지,256,,서울특별시 송파구 석촌동 256,1.17103E+11,서울특별시 송파구 가락로,71,,1.17101E+24,,서울특별시 송파구 가락로 71,138846,5690,,1,,127.1040706,37.50024867
19975850,허술한집,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11500,강서구,1150062000,공항동,1150010800,공항동,1.15001E+18,1,대지,45,89,서울특별시 강서구 공항동 45-89,1.15004E+11,서울특별시 강서구 공항대로3길,9,,1.15001E+24,,서울특별시 강서구 공항대로3길 9,157812,7619,,1,,126.8099575,37.56201269
19977290,피자마루,약수점,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,372,95,서울특별시 중구 신당동 372-95,1.11404E+11,서울특별시 중구 동호로7길,37,,1.11402E+24,현진빌딩,서울특별시 중구 동호로7길 37,100450,4596,,1,,127.0108613,37.55215331
19979960,홍능갈비,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15001E+18,1,대지,1086,3,서울특별시 강서구 화곡동 1086-3,1.15004E+11,서울특별시 강서구 화곡로18길,31,,1.15001E+24,,서울특별시 강서구 화곡로18길 31,157010,7718,,1,,126.836078,37.53892735
20020124,스완카페트,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156072000,대림3동,1156013300,대림동,1.15601E+18,1,대지,604,56,서울특별시 영등포구 대림동 604-56,1.15604E+11,서울특별시 영등포구 도신로10가길,11,1,1.15601E+24,,서울특별시 영등포구 도신로10가길 11-1,150070,7379,,2,,126.8977104,37.50369334
19969945,에브리돈,북가좌점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11410,서대문구,1141072000,북가좌2동,1141011900,북가좌동,1.14101E+18,1,대지,307,2,서울특별시 서대문구 북가좌동 307-2,1.14103E+11,서울특별시 서대문구 응암로,65,,1.14101E+24,,서울특별시 서대문구 응암로 65,120130,3681,,1,,126.9102883,37.57902887
19971398,우리식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11215,광진구,1121571000,화양동,1121510700,화양동,1.12151E+18,1,대지,507,3,서울특별시 광진구 화양동 507-3,1.12154E+11,서울특별시 광진구 광나루로26길,16,,1.12151E+24,,서울특별시 광진구 광나루로26길 16,143926,5022,,,,127.0768115,37.54546096
19973708,왕실,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114012700,명동2가,1.11401E+18,1,대지,105,,서울특별시 중구 명동2가 105,1.11403E+11,서울특별시 중구 남대문로,52,13,1.11401E+24,,서울특별시 중구 남대문로 52-13,100810,4535,,1,,126.9824188,37.56227361
19974666,신호건강원,,D,소매,D10,건강/미용식품,D10A07,건강원,G47216,건강보조식품 소매업,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15001E+18,1,대지,369,53,서울특별시 강서구 화곡동 369-53,1.15004E+11,서울특별시 강서구 가로공원로82길,42,3,1.15001E+24,,서울특별시 강서구 가로공원로82길 42-3,157010,7765,,1,,126.8402851,37.53541866
19989422,Mr.피터팬,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11710,송파구,1171052000,풍납2동,1171010300,풍납동,1.17101E+18,1,대지,399,17,서울특별시 송파구 풍납동 399-17,1.17104E+11,서울특별시 송파구 올림픽로45길,22,,1.17101E+24,송주빌라,서울특별시 송파구 올림픽로45길 22,138040,5537,,1,,127.1158734,37.52747748
